,zip,city,state,latitude,longitude,timezone,daylight_savings_time_flag,geopoint
320,98816,Chelan,WA,47.880774,-120.08379,-8,1,"47.880774, -120.08379"
321,15853,Ridgway,PA,41.420778,-78.74776,-5,1,"41.420778, -78.74776"
322,6472,Northford,CT,41.399873,-72.77975,-5,1,"41.399873, -72.77975"
323,43721,Brownsville,OH,39.946713,-82.25642,-5,1,"39.946713, -82.25642"
324,19559,Strausstown,PA,40.492053,-76.1841,-5,1,"40.492053, -76.1841"
325,91206,Glendale,CA,34.156674,-118.22936999999999,-8,1,"34.156674, -118.22937"
326,50557,Lehigh,IA,42.358466,-94.05829,-6,1,"42.358466, -94.05829"
327,24463,Mint Spring,VA,38.064112,-79.10979,-5,1,"38.064112, -79.10979"
328,39283,Jackson,MS,32.311287,-90.397157,-6,1,"32.311287, -90.397157"
329,42729,Cub Run,KY,37.304661,-86.12986999999998,-6,1,"37.304661, -86.12987"
330,75258,Dallas,TX,32.767268,-96.777626,-6,1,"32.767268, -96.777626"
331,55072,Sandstone,MN,46.131798,-92.71377,-6,1,"46.131798, -92.71377"
332,90665,Pico Rivera,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
333,29059,Holly Hill,SC,33.332666,-80.42251,-5,1,"33.332666, -80.42251"
334,51101,Sioux City,IA,42.493559,-96.39562,-6,1,"42.493559, -96.39562"
335,77060,Houston,TX,29.933367,-95.39916,-6,1,"29.933367, -95.39916"
336,8802,Asbury,NJ,40.661172,-75.0321,-5,1,"40.661172, -75.0321"
337,2475,Arlington Heights,MA,42.446396,-71.459405,-5,1,"42.446396, -71.459405"
338,37037,Christiana,TN,35.702877,-86.35133999999998,-6,1,"35.702877, -86.35134"
339,63560,Pollock,MO,40.367584,-93.11823,-6,1,"40.367584, -93.11823"
340,28164,Stanley,NC,35.377576,-81.07237999999998,-5,1,"35.377576, -81.07238"
341,68061,Tekamah,NE,41.783203,-96.21577,-6,1,"41.783203, -96.21577"
342,11042,New Hyde Park,NY,40.760128,-73.69379,-5,1,"40.760128, -73.69379"
343,20578,Washington,DC,38.893311,-77.01464699999998,-5,1,"38.893311, -77.014647"
344,27855,Murfreesboro,NC,36.432993,-77.10286999999998,-5,1,"36.432993, -77.10287"
345,55436,Minneapolis,MN,44.903864,-93.37056,-6,1,"44.903864, -93.37056"
346,15661,Loyalhanna,PA,40.319956,-79.35901,-5,1,"40.319956, -79.35901"
347,43551,Perrysburg,OH,41.540724,-83.58903999999998,-5,1,"41.540724, -83.58904"
348,76908,Goodfellow AFB,TX,31.39577,-100.68959,-6,1,"31.39577, -100.68959"
349,61728,Colfax,IL,40.56944,-88.62726999999998,-6,1,"40.56944, -88.62727"
350,55432,Minneapolis,MN,45.095674,-93.25336,-6,1,"45.095674, -93.25336"
351,3220,Belmont,NH,43.459555,-71.47352,-5,1,"43.459555, -71.47352"
352,3278,Warner,NH,43.283838,-71.82537000000002,-5,1,"43.283838, -71.82537"
353,24715,Bramwell,WV,37.335297,-81.31112,-5,1,"37.335297, -81.31112"
354,65302,Sedalia,MO,38.724577,-93.281672,-6,1,"38.724577, -93.281672"
355,16531,Erie,PA,42.182748,-80.064915,-5,1,"42.182748, -80.064915"
356,92365,Newberry Springs,CA,34.896333,-116.63644,-8,1,"34.896333, -116.63644"
357,95605,West Sacramento,CA,38.592155,-121.52805,-8,1,"38.592155, -121.52805"
358,99923,Hyder,AK,55.941442,-130.0545,-9,1,"55.941442, -130.0545"
359,65066,Owensville,MO,38.33895,-91.49522,-6,1,"38.33895, -91.49522"
360,88232,Hagerman,NM,33.060827,-104.33708,-7,1,"33.060827, -104.33708"
361,76681,Richland,TX,31.908690000000004,-96.40744,-6,1,"31.90869, -96.40744"
362,22501,Ladysmith,VA,38.015899,-77.559298,-5,1,"38.015899, -77.559298"
363,50265,West Des Moines,IA,41.570916,-93.73568,-6,1,"41.570916, -93.73568"
364,20839,Beallsville,MD,39.1672,-77.41410999999998,-5,1,"39.1672, -77.41411"
365,44003,Andover,OH,41.611348,-80.5622,-5,1,"41.611348, -80.5622"
366,29391,Duncan,SC,34.888237,-81.96902,-5,1,"34.888237, -81.96902"
367,28906,Murphy,NC,35.091332,-84.09018,-5,1,"35.091332, -84.09018"
368,73835,Camargo,OK,35.986173,-99.23866,-6,1,"35.986173, -99.23866"
369,22908,Charlottesville,VA,38.040101,-78.485066,-5,1,"38.040101, -78.485066"
370,86446,Mohave Valley,AZ,34.849946,-114.591728,-7,0,"34.849946, -114.591728"
371,55053,Nerstrand,MN,44.338132,-93.05543,-6,1,"44.338132, -93.05543"
372,29929,Islandton,SC,32.934459,-80.91937,-5,1,"32.934459, -80.91937"
373,1259,Southfield,MA,42.0645,-73.24674,-5,1,"42.0645, -73.24674"
374,57799,Spearfish,SD,44.492688,-103.86974,-7,1,"44.492688, -103.86974"
375,95443,Glenhaven,CA,39.03276,-122.74082,-8,1,"39.03276, -122.74082"
376,61258,Hooppole,IL,41.522044,-89.91216,-6,1,"41.522044, -89.91216"
377,55910,Altura,MN,44.128262,-91.95965,-6,1,"44.128262, -91.95965"
378,661,Humacao,PR,18.150829,-65.826595,-4,0,"18.150829, -65.826595"
379,73197,Oklahoma City,OK,35.551409,-97.407537,-6,1,"35.551409, -97.407537"
380,20170,Herndon,VA,38.977109,-77.38527,-5,1,"38.977109, -77.38527"
381,62056,Litchfield,IL,39.179875,-89.65721,-6,1,"39.179875, -89.65721"
382,95518,Arcata,CA,40.881383,-123.984232,-8,1,"40.881383, -123.984232"
383,60691,Chicago,IL,41.811929,-87.68732,-6,1,"41.811929, -87.68732"
384,30607,Athens,GA,34.013154,-83.43564999999998,-5,1,"34.013154, -83.43565"
385,80929,Colorado Springs,CO,38.831149,-104.65178,-7,1,"38.831149, -104.65178"
386,72042,De Witt,AR,34.283347,-91.32515,-6,1,"34.283347, -91.32515"
387,42123,Austin,KY,36.820727,-86.00112,-6,1,"36.820727, -86.00112"
388,78330,Agua Dulce,TX,27.782267,-97.90134,-6,1,"27.782267, -97.90134"
389,47997,Yeoman,IN,40.667985,-86.72249999999998,-5,0,"40.667985, -86.7225"
390,46222,Indianapolis,IN,39.786793,-86.21093,-5,0,"39.786793, -86.21093"
391,13083,Lacona,NY,43.647881,-76.0167,-5,1,"43.647881, -76.0167"
392,62677,Pleasant Plains,IL,39.847253,-89.88059,-6,1,"39.847253, -89.88059"
393,75941,Diboll,TX,31.195633,-94.77725,-6,1,"31.195633, -94.77725"
394,78071,Three Rivers,TX,28.492487,-98.1764,-6,1,"28.492487, -98.1764"
395,94556,Moraga,CA,37.839426,-122.12426,-8,1,"37.839426, -122.12426"
396,56460,Itasca,MN,47.239049,-95.265379,-6,1,"47.239049, -95.265379"
397,63875,Rives,MO,36.313319,-90.165758,-6,1,"36.313319, -90.165758"
398,17569,Reinholds,PA,40.264733,-76.09645,-5,1,"40.264733, -76.09645"
399,71354,Monterey,LA,31.381317,-91.76914,-6,1,"31.381317, -91.76914"
400,2827,Greene,RI,41.695419,-71.74472,-5,1,"41.695419, -71.74472"
401,15132,McKeesport,PA,40.341919,-79.84791,-5,1,"40.341919, -79.84791"
402,27967,Powellsville,NC,36.234231,-76.94686,-5,1,"36.234231, -76.94686"
403,24026,Roanoke,VA,37.274175,-79.95785999999998,-5,1,"37.274175, -79.95786"
404,71971,Umpire,AR,34.299569,-94.03479,-6,1,"34.299569, -94.03479"
405,93063,Simi Valley,CA,34.279343,-118.69607,-8,1,"34.279343, -118.69607"
406,64154,Kansas City,MO,39.261679,-94.63353,-6,1,"39.261679, -94.63353"
407,89452,Incline Village,NV,39.259103,-119.956585,-8,1,"39.259103, -119.956585"
408,71232,Delhi,LA,32.438621,-91.50809,-6,1,"32.438621, -91.50809"
409,39752,Mathiston,MS,33.54549,-89.13632,-6,1,"33.54549, -89.13632"
410,49279,Sand Creek,MI,41.791959,-84.10866,-5,1,"41.791959, -84.10866"
411,50453,Leland,IA,43.363881,-93.64680000000001,-6,1,"43.363881, -93.6468"
412,94244,Sacramento,CA,38.377411,-121.444429,-8,1,"38.377411, -121.444429"
413,50010,Ames,IA,42.02933,-93.60966,-6,1,"42.02933, -93.60966"
414,44191,Cleveland,OH,41.685744,-81.672797,-5,1,"41.685744, -81.672797"
415,8314,Delmont,NJ,39.219301,-74.94016,-5,1,"39.219301, -74.94016"
416,94024,Los Altos,CA,37.353741,-122.08717,-8,1,"37.353741, -122.08717"
417,48737,Glennie,MI,44.54684,-83.70977,-5,1,"44.54684, -83.70977"
418,89318,McGill,NV,39.4163,-114.77623999999999,-8,1,"39.4163, -114.77624"
419,14427,Castile,NY,42.63529,-78.05135,-5,1,"42.63529, -78.05135"
420,85752,Tucson,AZ,31.970131,-111.890713,-7,0,"31.970131, -111.890713"
421,35501,Jasper,AL,33.828412,-87.27632,-6,1,"33.828412, -87.27632"
422,92423,San Bernardino,CA,34.839964,-115.967051,-8,1,"34.839964, -115.967051"
423,14571,Waterport,NY,43.34653,-78.25412,-5,1,"43.34653, -78.25412"
424,91376,Agoura Hills,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
425,73853,Mutual,OK,36.223999,-99.12370000000001,-6,1,"36.223999, -99.1237"
426,63196,Saint Louis,MO,38.6531,-90.243462,-6,1,"38.6531, -90.243462"
427,12878,Stony Creek,NY,43.426652,-73.96174,-5,1,"43.426652, -73.96174"
428,47954,Ladoga,IN,39.903358,-86.80388,-5,0,"39.903358, -86.80388"
429,12307,Schenectady,NY,42.804076,-73.93571,-5,1,"42.804076, -73.93571"
430,64783,Schell City,MO,38.005777,-94.10004,-6,1,"38.005777, -94.10004"
431,19501,Adamstown,PA,40.241588,-76.05764999999998,-5,1,"40.241588, -76.05765"
432,18401,Aldenville,PA,41.615989,-75.274708,-5,1,"41.615989, -75.274708"
433,77874,Waller,TX,30.049881,-95.929015,-6,1,"30.049881, -95.929015"
434,15210,Pittsburgh,PA,40.409219,-79.98948,-5,1,"40.409219, -79.98948"
435,95689,Volcano,CA,38.473857,-120.59421,-8,1,"38.473857, -120.59421"
436,46310,Demotte,IN,41.179017,-87.24265,-6,1,"41.179017, -87.24265"
437,59442,Fort Benton,MT,47.83055,-110.64868999999999,-7,1,"47.83055, -110.64869"
438,28335,Dunn,NC,35.350774,-78.62536199999998,-5,1,"35.350774, -78.625362"
439,74764,Valliant,OK,34.038794,-95.07793,-6,1,"34.038794, -95.07793"
440,48467,Port Austin,MI,44.023181,-83.00241,-5,1,"44.023181, -83.00241"
441,83877,Post Falls,ID,47.678798,-116.682718,-8,1,"47.678798, -116.682718"
442,27019,Germanton,NC,36.297049,-80.23777,-5,1,"36.297049, -80.23777"
443,56361,Parkers Prairie,MN,46.156758,-95.33754,-6,1,"46.156758, -95.33754"
444,60613,Chicago,IL,41.953256,-87.66289999999998,-6,1,"41.953256, -87.6629"
445,30095,Duluth,GA,34.025598,-84.13044999999998,-5,1,"34.025598, -84.13045"
446,37722,Cosby,TN,35.820011,-83.24441,-5,1,"35.820011, -83.24441"
447,98930,Grandview,WA,46.260129,-119.90614,-8,1,"46.260129, -119.90614"
448,44334,Akron,OH,41.128705,-81.53999,-5,1,"41.128705, -81.53999"
449,67060,Haysville,KS,37.552425,-97.34785,-6,1,"37.552425, -97.34785"
450,12229,Albany,NY,42.614852,-73.97081199999998,-5,1,"42.614852, -73.970812"
451,56136,Hendricks,MN,44.512114,-96.41157,-6,1,"44.512114, -96.41157"
452,51366,Webb,IA,42.951621,-95.01145,-6,1,"42.951621, -95.01145"
453,33511,Brandon,FL,27.911201,-82.29479999999998,-5,1,"27.911201, -82.2948"
454,99360,Touchet,WA,46.059286,-118.67263999999999,-8,1,"46.059286, -118.67264"
455,97038,Molalla,OR,45.10799,-122.56555,-8,1,"45.10799, -122.56555"
456,68367,Gresham,NE,41.03937,-97.39671000000001,-6,1,"41.03937, -97.39671"
457,78738,Austin,TX,30.340111,-97.98869,-6,1,"30.340111, -97.98869"
458,38588,Whitleyville,TN,36.456113,-85.72381,-6,1,"36.456113, -85.72381"
459,64068,Liberty,MO,39.246179,-94.41763,-6,1,"39.246179, -94.41763"
460,39160,Sallis,MS,33.002813,-89.75296,-6,1,"33.002813, -89.75296"
461,24142,Radford,VA,37.138427,-80.55030999999998,-5,1,"37.138427, -80.55031"
462,61771,Secor,IL,40.738973,-89.13579,-6,1,"40.738973, -89.13579"
463,53086,Slinger,WI,43.33278,-88.27907,-6,1,"43.33278, -88.27907"
464,36310,Abbeville,AL,31.599256,-85.2094,-6,1,"31.599256, -85.2094"
465,72379,Snow Lake,AR,34.044682,-91.0194,-6,1,"34.044682, -91.0194"
466,97631,Monmouth,OR,44.855049,-123.237656,-8,1,"44.855049, -123.237656"
467,20221,Washington,DC,38.893311,-77.01464699999998,-5,1,"38.893311, -77.014647"
468,20895,Kensington,MD,39.027259,-77.07745,-5,1,"39.027259, -77.07745"
469,29734,Rock Hill,SC,34.992612,-81.178712,-5,1,"34.992612, -81.178712"
470,93603,Badger,CA,36.678073,-118.9601,-8,1,"36.678073, -118.9601"
471,43058,Newark,OH,40.095148,-82.482659,-5,1,"40.095148, -82.482659"
472,33917,North Fort Myers,FL,26.711647,-81.86499999999998,-5,1,"26.711647, -81.865"
473,75705,Tyler,TX,32.364281,-95.08971,-6,1,"32.364281, -95.08971"
474,13357,Ilion,NY,42.992323,-75.06149999999998,-5,1,"42.992323, -75.0615"
475,93647,Orosi,CA,36.565252,-119.24273,-8,1,"36.565252, -119.24273"
476,43985,Holloway,OH,40.011338,-80.970135,-5,1,"40.011338, -80.970135"
477,49415,Fruitport,MI,43.135994,-86.13348,-5,1,"43.135994, -86.13348"
478,12974,Port Henry,NY,44.041901,-73.46132,-5,1,"44.041901, -73.46132"
479,14066,Gainesville,NY,42.619549,-78.16153,-5,1,"42.619549, -78.16153"
480,27636,Raleigh,NC,35.797692,-78.625265,-5,1,"35.797692, -78.625265"
481,62444,Mode,IL,39.272317,-88.75932,-6,1,"39.272317, -88.75932"
482,17316,East Berlin,PA,39.965131,-77.00862999999998,-5,1,"39.965131, -77.00863"
483,77611,Bridge City,TX,30.026093,-93.84071,-6,1,"30.026093, -93.84071"
484,3233,Elkins,NH,43.423484,-71.93648,-5,1,"43.423484, -71.93648"
485,13787,Harpursville,NY,42.197905,-75.65577999999998,-5,1,"42.197905, -75.65578"
486,78402,Corpus Christi,TX,27.829732,-97.4016,-6,1,"27.829732, -97.4016"
487,82426,Greybull,WY,44.500759,-108.03102,-7,1,"44.500759, -108.03102"
488,79946,El Paso,TX,31.694842,-106.29998700000002,-7,1,"31.694842, -106.299987"
489,94606,Oakland,CA,37.793177,-122.24351999999999,-8,1,"37.793177, -122.24352"
490,43528,Holland,OH,41.626651,-83.73046999999998,-5,1,"41.626651, -83.73047"
491,32052,Jasper,FL,30.491893,-82.94875999999998,-5,1,"30.491893, -82.94876"
492,83799,Boise,ID,43.459855,-116.24398400000001,-7,1,"43.459855, -116.243984"
493,67516,Bazine,KS,38.400425,-99.68699,-6,1,"38.400425, -99.68699"
494,53521,Brooklyn,WI,42.839241,-89.40088,-6,1,"42.839241, -89.40088"
495,56160,Odin,MN,43.847252,-94.77124,-6,1,"43.847252, -94.77124"
496,50112,Grinnell,IA,41.736434,-92.72123,-6,1,"41.736434, -92.72123"
497,41121,Argillite,KY,38.456608,-82.82615,-5,1,"38.456608, -82.82615"
498,73561,Oscar,OK,34.023916,-97.64801000000001,-6,1,"34.023916, -97.64801"
499,47426,Clear Creek,IN,39.173234,-86.501543,-5,0,"39.173234, -86.501543"
500,58554,Mandan,ND,46.812148,-100.90891,-6,1,"46.812148, -100.90891"
501,33129,Miami,FL,25.757227,-80.20655999999998,-5,1,"25.757227, -80.20656"
502,39428,Collins,MS,31.651487,-89.56525,-6,1,"31.651487, -89.56525"
503,45439,Dayton,OH,39.695702,-84.21688,-5,1,"39.695702, -84.21688"
504,45782,Trimble,OH,39.483798,-82.07787999999998,-5,1,"39.483798, -82.07788"
505,28384,Saint Pauls,NC,34.804654,-78.9594,-5,1,"34.804654, -78.9594"
506,67003,Anthony,KS,37.144088,-98.03857,-6,1,"37.144088, -98.03857"
507,52158,Marquette,IA,43.042838,-91.18417,-6,1,"43.042838, -91.18417"
508,80546,Severance,CO,40.524987,-104.850544,-7,1,"40.524987, -104.850544"
509,12930,Dickinson Center,NY,44.731571,-74.53485,-5,1,"44.731571, -74.53485"
510,10706,Hastings On Hudson,NY,40.992084,-73.8729,-5,1,"40.992084, -73.8729"
511,67478,Simpson,KS,39.384449,-97.93323,-6,1,"39.384449, -97.93323"
512,23517,Norfolk,VA,36.870197,-76.29271,-5,1,"36.870197, -76.29271"
513,45408,Dayton,OH,39.741558,-84.22361999999998,-5,1,"39.741558, -84.22362"
514,38923,Coila,MS,33.368238,-89.99776,-6,1,"33.368238, -89.99776"
515,48079,Saint Clair,MI,42.833034,-82.50425,-5,1,"42.833034, -82.50425"
516,57330,Delmont,SD,43.261271,-98.16163,-6,1,"43.261271, -98.16163"
517,31534,Douglas,GA,31.571596000000003,-82.854631,-5,1,"31.571596, -82.854631"
518,68316,Benedict,NE,41.014534,-97.60967,-6,1,"41.014534, -97.60967"
519,56003,Mankato,MN,44.184909,-94.04244000000001,-6,1,"44.184909, -94.04244"
520,1529,Millville,MA,42.036396,-71.57798,-5,1,"42.036396, -71.57798"
521,85628,Nogales,AZ,31.531998,-110.909305,-7,0,"31.531998, -110.909305"
522,62348,Lima,IL,40.180236,-91.37791,-6,1,"40.180236, -91.37791"
523,47735,Evansville,IN,37.997128,-87.57496299999998,-6,1,"37.997128, -87.574963"
524,68349,Elmwood,NE,40.837204,-96.29537,-6,1,"40.837204, -96.29537"
525,31498,Savannah,GA,31.971394,-81.07156,-5,1,"31.971394, -81.07156"
526,88332,La Luz,NM,32.980058,-105.938768,-7,1,"32.980058, -105.938768"
527,28617,Crumpler,NC,36.488377,-81.39224,-5,1,"36.488377, -81.39224"
528,18032,Catasauqua,PA,40.657089,-75.47123,-5,1,"40.657089, -75.47123"
529,77872,North Zulch,TX,30.892212,-96.10346,-6,1,"30.892212, -96.10346"
530,59424,Coffee Creek,MT,47.383325,-110.02055,-7,1,"47.383325, -110.02055"
531,26070,Wellsburg,WV,40.266698,-80.59708999999998,-5,1,"40.266698, -80.59709"
532,94303,Palo Alto,CA,37.449888,-122.12749,-8,1,"37.449888, -122.12749"
533,61270,Morrison,IL,41.819003,-89.96622999999998,-6,1,"41.819003, -89.96623"
534,4353,Whitefield,ME,44.209878,-69.60427,-5,1,"44.209878, -69.60427"
535,52651,Stockport,IA,40.87657,-91.81242,-6,1,"40.87657, -91.81242"
536,74963,Watson,OK,34.37769,-94.55278,-6,1,"34.37769, -94.55278"
537,14788,Westons Mills,NY,42.062125,-78.37797399999998,-5,1,"42.062125, -78.377974"
538,45326,Fletcher,OH,40.144131,-84.10429,-5,1,"40.144131, -84.10429"
539,58270,Park River,ND,48.39642,-97.78025,-6,1,"48.39642, -97.78025"
540,77419,Blessing,TX,28.872088,-96.2316,-6,1,"28.872088, -96.2316"
541,4743,Fort Kent,ME,47.209541,-68.57238,-5,1,"47.209541, -68.57238"
542,57040,Lesterville,SD,43.060656,-97.58708,-6,1,"43.060656, -97.58708"
543,8648,Trenton,NJ,40.276782,-74.72951,-5,1,"40.276782, -74.72951"
544,3862,North Hampton,NH,42.97778,-70.83055,-5,1,"42.97778, -70.83055"
545,99550,Port Lions,AK,57.867089,-152.88568,-9,1,"57.867089, -152.88568"
546,18765,Wilkes Barre,PA,41.272248,-75.88014599999998,-5,1,"41.272248, -75.880146"
547,32692,Suwannee,FL,29.330426,-83.14400999999998,-5,1,"29.330426, -83.14401"
548,54651,Ontario,WI,43.740893,-90.56934,-6,1,"43.740893, -90.56934"
549,68752,Meadow Grove,NE,41.995961,-97.70788,-6,1,"41.995961, -97.70788"
550,90202,Bell Gardens,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
551,77091,Houston,TX,29.852975,-95.43586,-6,1,"29.852975, -95.43586"
552,29250,Columbia,SC,34.005992,-80.970766,-5,1,"34.005992, -80.970766"
553,22302,Alexandria,VA,38.829512,-77.08204,-5,1,"38.829512, -77.08204"
554,28540,Jacksonville,NC,34.755669,-77.4559,-5,1,"34.755669, -77.4559"
555,53115,Delavan,WI,42.63427,-88.6383,-6,1,"42.63427, -88.6383"
556,45334,Jackson Center,OH,40.446467,-84.04389,-5,1,"40.446467, -84.04389"
557,71754,Magnolia,AR,33.242571,-93.22996,-6,1,"33.242571, -93.22996"
558,92504,Riverside,CA,33.926315,-117.40937,-8,1,"33.926315, -117.40937"
559,52099,Dubuque,IA,42.484861,-90.804116,-6,1,"42.484861, -90.804116"
560,38868,Shannon,MS,34.122101,-88.72967,-6,1,"34.122101, -88.72967"
561,52595,University Park,IA,41.286619,-92.61893,-6,1,"41.286619, -92.61893"
562,52751,Grand Mound,IA,41.836317,-90.67008000000001,-6,1,"41.836317, -90.67008"
563,23413,Nassawadox,VA,37.452186,-75.84523,-5,1,"37.452186, -75.84523"
564,79910,El Paso,TX,31.694842,-106.29998700000002,-7,1,"31.694842, -106.299987"
565,55170,Saint Paul,MN,45.005902,-93.105869,-6,1,"45.005902, -93.105869"
566,4558,Pemaquid,ME,43.893848,-69.52041,-5,1,"43.893848, -69.52041"
567,38026,Memphis,TN,35.132219,-90.047966,-6,1,"35.132219, -90.047966"
568,53538,Fort Atkinson,WI,42.924942,-88.84813,-6,1,"42.924942, -88.84813"
569,39464,Ovett,MS,31.487531,-89.05842,-6,1,"31.487531, -89.05842"
570,1376,Turners Falls,MA,42.609425,-72.54438,-5,1,"42.609425, -72.54438"
571,33945,Pineland,FL,26.59951,-82.22166,-5,1,"26.59951, -82.22166"
572,48886,Six Lakes,MI,43.426703,-85.14998,-5,1,"43.426703, -85.14998"
573,56681,Squaw Lake,MN,47.617774,-94.24098,-6,1,"47.617774, -94.24098"
574,15279,Pittsburgh,PA,40.434436,-80.024817,-5,1,"40.434436, -80.024817"
575,40464,Parksville,KY,37.55081,-84.90009,-5,1,"37.55081, -84.90009"
576,97622,Bly,OR,42.334534,-120.97636999999999,-8,1,"42.334534, -120.97637"
577,50064,Dana,IA,42.114858,-94.23112,-6,1,"42.114858, -94.23112"
578,31747,Ellenton,GA,31.176563,-83.58800999999998,-5,1,"31.176563, -83.58801"
579,76070,Nemo,TX,32.259829,-97.65485,-6,1,"32.259829, -97.65485"
580,84185,Salt Lake City,UT,40.668068,-111.90829699999999,-7,1,"40.668068, -111.908297"
581,27480,Greensboro,NC,36.080707,-80.0244,-5,1,"36.080707, -80.0244"
582,80480,Walden,CO,40.621621,-106.24457,-7,1,"40.621621, -106.24457"
583,78416,Corpus Christi,TX,27.752356,-97.43465,-6,1,"27.752356, -97.43465"
584,6024,East Canaan,CT,42.010733,-73.26877,-5,1,"42.010733, -73.26877"
585,14527,Penn Yan,NY,42.664079,-77.05664,-5,1,"42.664079, -77.05664"
586,41344,Lerose,KY,37.502641,-83.62117,-5,1,"37.502641, -83.62117"
587,71221,Bastrop,LA,32.823863,-91.843528,-6,1,"32.823863, -91.843528"
588,46048,Ingalls,IN,39.95634,-85.80252,-5,0,"39.95634, -85.80252"
589,28652,Minneapolis,NC,36.086466,-81.93426499999998,-5,1,"36.086466, -81.934265"
590,78731,Austin,TX,30.344305,-97.7638,-6,1,"30.344305, -97.7638"
591,68950,Holstein,NE,40.465821,-98.65405,-6,1,"40.465821, -98.65405"
592,96222,Cottonwood,CA,40.385673,-122.279739,-8,1,"40.385673, -122.279739"
593,43791,White Cottage,OH,39.855474,-82.11492,-5,1,"39.855474, -82.11492"
594,55171,Saint Paul,MN,45.005902,-93.105869,-6,1,"45.005902, -93.105869"
595,18917,Dublin,PA,40.37327,-75.20246,-5,1,"40.37327, -75.20246"
596,11414,Howard Beach,NY,40.658188,-73.84321,-5,1,"40.658188, -73.84321"
597,42460,Sullivan,KY,37.493997,-87.93277299999998,-6,1,"37.493997, -87.932773"
598,62002,Alton,IL,38.906065,-90.15909,-6,1,"38.906065, -90.15909"
599,46377,Shelby,IN,41.191665,-87.34695,-6,1,"41.191665, -87.34695"
600,99103,Almira,WA,47.721863,-118.95553999999998,-8,1,"47.721863, -118.95554"
601,73529,Comanche,OK,34.372622,-97.97809,-6,1,"34.372622, -97.97809"
602,16685,Todd,PA,40.273559,-78.07926,-5,1,"40.273559, -78.07926"
603,22812,Bridgewater,VA,38.398049,-79.00071,-5,1,"38.398049, -79.00071"
604,46142,Greenwood,IN,39.62068,-86.15125999999998,-5,0,"39.62068, -86.15126"
605,71644,Grady,AR,34.110042,-91.70488,-6,1,"34.110042, -91.70488"
606,35063,Empire,AL,33.805216,-87.00192,-6,1,"33.805216, -87.00192"
607,72421,Cash,AR,35.786094,-90.97073,-6,1,"35.786094, -90.97073"
608,99722,Arctic Village,AK,68.121828,-145.52768,-9,1,"68.121828, -145.52768"
609,50449,Klemme,IA,43.002473,-93.58292,-6,1,"43.002473, -93.58292"
610,20643,Ironsides,MD,38.503876,-77.148283,-5,1,"38.503876, -77.148283"
611,36530,Elberta,AL,30.377657,-87.56158999999998,-6,1,"30.377657, -87.56159"
612,49003,Kalamazoo,MI,42.245412,-85.529858,-5,1,"42.245412, -85.529858"
613,37190,Woodbury,TN,35.813335,-86.05538,-6,1,"35.813335, -86.05538"
614,95211,Stockton,CA,37.981073,-121.308008,-8,1,"37.981073, -121.308008"
615,73851,May,OK,36.614425,-99.77153,-6,1,"36.614425, -99.77153"
616,74533,Caney,OK,34.217672,-96.19634,-6,1,"34.217672, -96.19634"
617,38548,Buffalo Valley,TN,36.163234,-85.78986999999998,-6,1,"36.163234, -85.78987"
618,50527,Curlew,IA,42.973868,-94.78269,-6,1,"42.973868, -94.78269"
